time,open,high,low,close,Equity,Exposure
2024-11-21T20:00:00+08:00,97975,98250,96521.73,97042.86,308539.9907,1.2
2024-11-21T23:00:00+08:00,97042.85,98055.99,95600,98048.65,312161.3979,1.2
2024-11-22T02:00:00+08:00,98048.65,98988,97608.18,98118.16,312411.6729,1.2
2024-11-22T05:00:00+08:00,98118.16,98723.65,97533.18,98317.12,313128.0403,1.2
2024-11-22T08:00:00+08:00,98317.12,98779.62,97840,98617.46,314209.4325,1.2
2024-11-22T11:00:00+08:00,98617.46,99299.99,98422.33,98790.97,314834.1656,1.2
2024-11-22T14:00:00+08:00,98790.97,99419.99,98624.41,98815.79,314923.5315,1.2
2024-11-22T17:00:00+08:00,98815.79,98937,98219.84,98870.38,315120.0861,1.2
2024-11-22T20:00:00+08:00,98870.39,98949,97122.11,97296,309451.4365,1.2
2024-11-22T23:00:00+08:00,97296,99275,97155.68,98801.87,314873.4117,1.2
2024-11-23T02:00:00+08:00,98801.87,99588.01,98677.37,99163.99,316177.2465,1.2
2024-11-23T05:00:00+08:00,99164,99369.99,98535,98892,315197.9302,1.2
2024-11-23T08:00:00+08:00,98892,98908.85,98300,98483.54,313727.2455,1.2
2024-11-23T11:00:00+08:00,98483.53,98800,98284.61,98755.15,314705.1936,1.2
2024-11-23T14:00:00+08:00,98755.15,98800,98369,98451.98,313613.6118,1.2
2024-11-23T17:00:00+08:00,98451.98,98564.11,98300,98429.99,313534.4355,1.2
2024-11-23T20:00:00+08:00,98430,98847.68,98415,98744.37,314666.3795,1.2
2024-11-23T23:00:00+08:00,98744.37,98779.7,97336.06,97900.79,311629.0191,1.2
2024-11-24T02:00:00+08:00,97900.79,98067.66,97136,97703.52,310918.7367,1.2
2024-11-24T05:00:00+08:00,97703.53,98015.82,97402.87,97672.4,310806.6872,1.2
2024-11-24T08:00:00+08:00,97672.4,98564,97620.74,98390.66,313392.8255,1.2
2024-11-24T11:00:00+08:00,98390.66,98428,97872.2,98264.44,312938.3628,1.2
2024-11-24T14:00:00+08:00,98264.44,98472.98,97945,98067.75,312230.1686,1.2
2024-11-24T17:00:00+08:00,98067.75,98195.75,97239.29,97280.03,309393.9355,1.2
2024-11-24T20:00:00+08:00,97280.04,97606.52,96403.78,97029.95,308493.5075,1.2
2024-11-24T23:00:00+08:00,97029.96,97091.31,95734.77,95902.83,304435.2443,1.2
2024-11-25T02:00:00+08:00,95902.83,96844.46,95832.36,96826.49,307760.9375,1.2
2024-11-25T05:00:00+08:00,96826.48,98369.46,96591.17,97900.04,311626.3187,1.2
2024-11-25T08:00:00+08:00,97900.05,98050,96888,97368.63,309712.9451,1.2
2024-11-25T11:00:00+08:00,97368.62,98239.43,97339.16,98082.69,312283.961,1.2
2024-11-25T14:00:00+08:00,98082.69,98376.99,97735.29,98217.77,312770.3246,1.2
2024-11-25T17:00:00+08:00,98217.77,98871.8,98031.11,98188.09,312663.46,1.2
2024-11-25T20:00:00+08:00,98188.09,98313.08,95340,95385.49,302572.5306,1.2
2024-11-25T23:00:00+08:00,95385.5,96500,94525,95238.09,302041.808,1.2
2024-11-26T02:00:00+08:00,95238.1,95908.59,94400,94955.89,301025.73,1.2
2024-11-26T05:00:00+08:00,94955.89,95166.65,92600.19,93010.01,294019.4723,1.2
2024-11-26T08:00:00+08:00,93010.01,94923.69,92727.9,94587.98,299701.048,1.2
2024-11-26T11:00:00+08:00,94587.99,94700.12,94048.49,94647.96,299917.0095,1.2
2024-11-26T14:00:00+08:00,94647.96,94973.37,92326.31,93142.85,294497.7707,1.2
2024-11-26T17:00:00+08:00,93142.85,93750,91466.52,92356.85,291667.7305,1.2
2024-11-26T20:00:00+08:00,92356.84,93546.2,91739.7,93274.15,294970.5242,1.2
2024-11-26T23:00:00+08:00,93274.14,94685.6,92316.71,93547.99,295956.5016,1.2
2024-11-27T02:00:00+08:00,93547.99,93632,90791.1,91036.01,286911.9669,1.2
2024-11-27T05:00:00+08:00,91036,92364,90850.45,91965.16,290257.4272,1.2
2024-11-27T08:00:00+08:00,91965.16,93037.38,91792.14,92943.34,293779.423,1.2
2024-11-27T11:00:00+08:00,92943.34,93211.2,92361.66,92768.01,293148.1368,1.2
2024-11-27T14:00:00+08:00,92768.01,93648,92768.01,93433.21,295543.2293,1.2
2024-11-27T17:00:00+08:00,93433.2,93885.6,93109.12,93367.99,295308.4008,1.2
2024-11-27T20:00:00+08:00,93367.99,94885,92847.84,94833.41,300584.7334,1.2
2024-11-27T23:00:00+08:00,94833.42,96333.1,94316,96247.24,305675.3131,1.2
2024-11-28T02:00:00+08:00,96247.24,97208.21,95893.13,96482.75,306523.281,1.2
2024-11-28T05:00:00+08:00,96482.96,96595,95731.72,95863.11,304292.23,1.2
2024-11-28T08:00:00+08:00,95863.11,96564,95624.01,95699.79,303704.1866,1.2
2024-11-28T11:00:00+08:00,95699.79,95922.39,94822.54,95443.43,302781.147,1.2
2024-11-28T14:00:00+08:00,95443.44,95757.08,95063.15,95456.01,302826.4421,1.2
2024-11-28T17:00:00+08:00,95456.02,95780,94640,95452.01,302812.0398,1.2
2024-11-28T20:00:00+08:00,95452,96221.8,95025.13,95376.04,302538.5053,1.2
2024-11-28T23:00:00+08:00,95376.03,95508.94,94817,94864.31,300695.9907,1.2
2024-11-29T02:00:00+08:00,94864.32,95435.68,94698,94820.01,300536.4859,1.2
2024-11-29T05:00:00+08:00,94820,96023.48,94809.52,95643.98,303503.2393,1.2
2024-11-29T08:00:00+08:00,95643.99,96859,95364.99,96739.98,307449.4531,1.2
2024-11-29T11:00:00+08:00,96739.99,96812.24,96153.85,96153.86,305339.0929,1.2
2024-11-29T14:00:00+08:00,96153.86,96416.34,95600.03,95979.99,304713.0635,1.2
2024-11-29T17:00:00+08:00,95980,97358.21,95870.71,97237.91,309242.2799,1.2
2024-11-29T20:00:00+08:00,97237.91,98052,96768,98002.01,311993.4678,1.2
2024-11-29T23:00:00+08:00,98002.01,98619.99,96952,96968.29,308271.4969,1.2
2024-11-30T02:00:00+08:00,96968.28,97624.62,96853.82,97307.98,309494.5712,1.2
2024-11-30T05:00:00+08:00,97307.98,97486.27,96981.01,97460,310041.9283,1.2
2024-11-30T08:00:00+08:00,97460,97463.95,96309.85,96609.21,306978.6078,1.2
2024-11-30T11:00:00+08:00,96609.2,97183.51,96394.56,97102.32,308754.08,1.2
2024-11-30T14:00:00+08:00,97102.33,97234.02,96550.25,96953.49,308218.2086,1.2
2024-11-30T17:00:00+08:00,96953.48,96953.49,96092.01,96267.99,305750.0248,1.2
2024-11-30T20:00:00+08:00,96267.99,96720,96242.14,96462.64,306450.8738,1.2
2024-11-30T23:00:00+08:00,96462.65,96964,96403.2,96780.38,307594.9157,1.2
2024-12-01T02:00:00+08:00,96780.38,97062.5,96764.5,96967.99,308270.4168,1.2
2024-12-01T05:00:00+08:00,96967.99,96977.69,96320.99,96407.99,306254.1032,1.2
2024-12-01T08:00:00+08:00,96407.99,96672.49,95693.88,95776.22,303979.3774,1.2
2024-12-01T11:00:00+08:00,95776.22,96515.52,95770.03,96308.83,305897.0716,1.2
2024-12-01T14:00:00+08:00,96308.82,97179.04,96284.52,97048.01,308558.5336,1.2
2024-12-01T17:00:00+08:00,97048,97140,96535.87,97108.89,308777.7357,1.2
2024-12-01T20:00:00+08:00,97108.89,97388.78,96660.88,97289.78,309429.041,1.2
2024-12-01T23:00:00+08:00,97289.77,97333,96960.51,97299.97,309465.7307,1.2
2024-12-02T02:00:00+08:00,97299.97,97523.41,96800.01,97099.99,308745.6907,1.2
2024-12-02T05:00:00+08:00,97099.99,97836,97052.16,97185.18,309052.4224,1.2
2024-12-02T08:00:00+08:00,97185.17,98130,97068.84,97644.76,310707.1678,1.2
2024-12-02T11:00:00+08:00,97644.75,97662.6,96077,96359.99,306081.2763,1.2
2024-12-02T14:00:00+08:00,96359.99,96465.38,94872,95053.66,301377.7567,1.2
2024-12-02T17:00:00+08:00,95053.66,95546.21,94820.41,95128.68,301647.8708,1.2
2024-12-02T20:00:00+08:00,95128.67,96814.73,94766,96321.27,305941.8626,1.2
2024-12-02T23:00:00+08:00,96321.27,97356.69,94395,94604.03,299758.8369,1.2
2024-12-03T02:00:00+08:00,94604.03,96327.87,94488,95666.66,303584.9,1.2
2024-12-03T05:00:00+08:00,95666.66,95869.28,95112.01,95840.62,304211.2534,1.2
2024-12-03T08:00:00+08:00,95840.61,96305.52,95400,96035.49,304912.8946,1.2
2024-12-03T11:00:00+08:00,96035.48,96220,95848.36,96155.18,305343.8456,1.2
2024-12-03T14:00:00+08:00,96155.17,96238.1,95277.35,95528,303085.6464,1.2
2024-12-03T17:00:00+08:00,95528,95539.69,94595.38,94988.01,301141.38,1.2
2024-12-03T20:00:00+08:00,94988,95448.97,93578.17,95235.25,302031.5824,1.2
2024-12-03T23:00:00+08:00,95235.25,96250,94860,95828,304165.8144,1.2
2024-12-04T02:00:00+08:00,95828.01,95828.01,94939.77,95615.06,303399.1111,1.2
2024-12-04T05:00:00+08:00,95615.06,96140.01,95545.82,95849.69,304243.9105,1.2
2024-12-04T08:00:00+08:00,95849.69,96614.16,95224.17,95788,304021.792,1.2
2024-12-04T11:00:00+08:00,95788.01,96480.23,95548.75,96480.22,306514.1716,1.2
2024-12-04T14:00:00+08:00,96480.22,96810.12,96279.8,96687.53,307260.6037,1.2
2024-12-04T17:00:00+08:00,96687.53,96950,96172,96190.41,305470.6933,1.2
2024-12-04T20:00:00+08:00,96190.41,96560,95352.41,95822.99,304147.7756,1.2
2024-12-04T23:00:00+08:00,95822.99,96386.2,94587.83,95546.62,303152.6888,1.2
2024-12-05T02:00:00+08:00,95546.63,99000,95451,98747.97,314679.3416,1.2
2024-12-05T05:00:00+08:00,98747.96,99000,97416.59,98587.32,314100.9116,1.2
2024-12-05T08:00:00+08:00,98587.32,101616.22,97888.89,101248.19,323681.5337,1.2
2024-12-05T11:00:00+08:00,101248.19,104088,101248.19,102450.01,328008.7587,1.2
2024-12-05T14:00:00+08:00,102450.01,102899.99,101324.16,102764,329139.2985,1.2
2024-12-05T17:00:00+08:00,102764.01,103159.76,102237.79,102566.91,328429.6642,1.2
2024-12-05T20:00:00+08:00,102566.91,103550,102280,103507.99,331818.0792,1.2
2024-12-05T23:00:00+08:00,103508,103540,100533.41,101282.36,323804.5648,1.2
2024-12-06T02:00:00+08:00,101282.37,101521.14,97888,99072.84,315849.0555,1.2
2024-12-06T05:00:00+08:00,99072.84,99479.72,90500,96945.63,308189.9082,1.2
2024-12-06T08:00:00+08:00,96945.63,98828.7,95981.72,97589.74,310509.0649,1.2
2024-12-06T11:00:00+08:00,97589.75,98266.66,97186.27,97864.01,311496.5905,1.2
2024-12-06T14:00:00+08:00,97864.02,98705.23,97755.09,98345.38,313229.7921,1.2
2024-12-06T17:00:00+08:00,98345.38,98542.33,97622.86,98069.62,312236.9017,1.2
2024-12-06T20:00:00+08:00,98069.61,99483.81,97512.26,99481.69,317321.1444,1.2
2024-12-06T23:00:00+08:00,99481.68,101250,98568.82,100844.05,322226.4034,1.2
2024-12-07T02:00:00+08:00,100844.06,101898.99,100588.23,101360,324084.1123,1.2
2024-12-07T05:00:00+08:00,101360,101449.99,99053.03,99740.84,318254.2296,1.2
2024-12-07T08:00:00+08:00,99740.84,100428,99529.41,99930.01,318935.3475,1.2
2024-12-07T11:00:00+08:00,99930.01,99930.01,98844,99155.98,316148.406,1.2
2024-12-07T14:00:00+08:00,99155.99,99561.44,99060.12,99414.76,317080.159,1.2
2024-12-07T17:00:00+08:00,99414.76,99821.83,99414.75,99620,317819.1379,1.2
2024-12-07T20:00:00+08:00,99620,99779.34,99036.01,99465.3,317262.1313,1.2
2024-12-07T23:00:00+08:00,99465.3,99800,99336,99631.97,317862.2366,1.2
2024-12-08T02:00:00+08:00,99631.98,100380.72,99582.35,100313.57,320316.3783,1.2
2024-12-08T05:00:00+08:00,100313.57,100439.18,99595.11,99831.99,318582.4206,1.2
2024-12-08T08:00:00+08:00,99831.99,100328.88,99632.28,100146.9,319716.273,1.2
2024-12-08T11:00:00+08:00,100146.91,100260,99370,99534.26,317510.4259,1.2
2024-12-08T14:00:00+08:00,99534.26,99863.35,98964,98980.01,315514.8155,1.2
2024-12-08T17:00:00+08:00,98980.02,99844.28,98657.7,99701.16,318111.3593,1.2
2024-12-08T20:00:00+08:00,99701.17,100500,99452,99726.73,318203.4257,1.2
2024-12-08T23:00:00+08:00,99726.72,100142.85,99357.16,99943.98,318985.6473,1.2
2024-12-09T02:00:00+08:00,99943.99,100198,99480,99800.01,318467.2747,1.2
2024-12-09T05:00:00+08:00,99800.01,101351,99736.06,101109.59,323182.4961,1.2
2024-12-09T08:00:00+08:00,101109.6,101215.93,99009.73,99195.89,316292.1044,1.2
2024-12-09T11:00:00+08:00,99195.89,99554.89,98432.18,99435.87,317156.1668,1.2
2024-12-09T14:00:00+08:00,99435.87,99729.88,98328,98901.15,315230.8753,1.2
2024-12-09T17:00:00+08:00,98901.15,99099.99,98035.57,98088.47,312304.7722,1.2
2024-12-09T20:00:00+08:00,98088.47,100390,97948.01,100156.26,319749.9742,1.2
2024-12-09T23:00:00+08:00,100156.26,100421.8,97350,97368.04,309710.8208,1.2
2024-12-10T02:00:00+08:00,97368.05,98260,96111,96252.01,305692.4878,1.2
2024-12-10T05:00:00+08:00,96252,97572.52,94150.05,97276.47,309381.1175,1.2
2024-12-10T08:00:00+08:00,97276.48,98138,96614.27,96660.01,307161.5163,1.2
2024-12-10T11:00:00+08:00,96660,97132.45,95565.41,96941.99,308176.8022,1.2
2024-12-10T14:00:00+08:00,96941.99,97547.52,96810.85,97385.72,309774.4787,1.2
2024-12-10T17:00:00+08:00,97385.72,97937.5,97224.79,97722.52,310987.1473,1.2
2024-12-10T20:00:00+08:00,97722.53,98270,96864.04,97820.01,311338.1659,1.2
2024-12-10T23:00:00+08:00,97820.01,98113.68,94401.76,94484.01,299326.6977,1.2
2024-12-11T02:00:00+08:00,94484.01,96700,94256.54,96434.76,306350.4902,1.2
2024-12-11T05:00:00+08:00,96434.75,97200.7,96382.35,96593,306920.2428,1.2
2024-12-11T08:00:00+08:00,96593,97444.44,95658.24,97207.29,309132.0308,1.2
2024-12-11T11:00:00+08:00,97207.29,97700,97128.24,97495.19,310168.632,1.2
2024-12-11T14:00:00+08:00,97495.2,98472.57,97248.87,98109.9,312381.9322,1.2
2024-12-11T17:00:00+08:00,98109.9,98450,97757.44,98292.61,313039.7906,1.2
2024-12-11T20:00:00+08:00,98292.61,99539.29,98072.33,99515.98,317444.6076,1.2
2024-12-11T23:00:00+08:00,99515.99,101090.9,99414.72,99781.9,318402.0686,1.2
2024-12-12T02:00:00+08:00,99781.89,101674.72,99608.23,101271.56,323765.6788,1.2
2024-12-12T05:00:00+08:00,101271.57,101888,100866.42,101125,323237.9807,1.2
2024-12-12T08:00:00+08:00,101125,101824.77,100331.61,101824.76,325757.5086,1.2
2024-12-12T11:00:00+08:00,101824.77,101829,100572,100618.86,321415.5933,1.2
2024-12-12T14:00:00+08:00,100618.87,101049.36,100402.82,100980,322715.8995,1.2
2024-12-12T17:00:00+08:00,100979.99,101126.54,100178.32,100358.42,320477.8634,1.2
2024-12-12T20:00:00+08:00,100358.42,101749.74,100348.35,101702.04,325315.6478,1.2
2024-12-12T23:00:00+08:00,101702.04,102540,100700.07,101617.65,325011.7966,1.2
2024-12-13T02:00:00+08:00,101617.64,101657.75,99311.64,100028.01,319288.2024,1.2
2024-12-13T05:00:00+08:00,100028.02,100476.19,99513,100004.29,319202.7971,1.2
2024-12-13T08:00:00+08:00,100004.29,100356.85,99205,99484.99,317333.0263,1.2
2024-12-13T11:00:00+08:00,99484.99,100172,99484.98,99890,318791.2891,1.2
2024-12-13T14:00:00+08:00,99889.99,100361.93,99500,100272,320166.703,1.2
2024-12-13T17:00:00+08:00,100271.99,100789,99904.43,100353.37,320459.6806,1.2
2024-12-13T20:00:00+08:00,100353.37,101018.12,99936.25,101018.12,322853.1528,1.2
2024-12-13T23:00:00+08:00,101018.12,101777.75,99700,101737.89,325444.7279,1.2
2024-12-14T02:00:00+08:00,101737.88,101895.26,101205.88,101680,325236.2915,1.2
2024-12-14T05:00:00+08:00,101680.01,101691.46,101090.9,101424.25,324315.4483,1.2
2024-12-14T08:00:00+08:00,101424.24,102650,101148.35,102032.61,326505.885,1.2
2024-12-14T11:00:00+08:00,102032.61,102344,101590.9,101722.8,325390.3955,1.2
2024-12-14T14:00:00+08:00,101722.79,102000,101578.58,101803.03,325679.2684,1.2
2024-12-14T17:00:00+08:00,101803.04,101803.04,101321,101583.99,324890.6017,1.2
2024-12-14T20:00:00+08:00,101584,101647.06,100826.38,101434.3,324351.6339,1.2
2024-12-14T23:00:00+08:00,101434.3,101742.43,100860,100988,322744.704,1.2
2024-12-15T02:00:00+08:00,100988.01,101411.77,100609.41,100760,321923.7763,1.2
2024-12-15T05:00:00+08:00,100760,101499.08,100760,101420,324300.1459,1.2
2024-12-15T08:00:00+08:00,101420,102196.97,101237.14,101831.15,325780.5161,1.2
2024-12-15T11:00:00+08:00,101831.16,102850,101722.31,102159.29,326962.0039,1.2
2024-12-15T14:00:00+08:00,102159.29,102169.9,101534.01,102015.15,326443.0192,1.2
2024-12-15T17:00:00+08:00,102015.15,102691.01,101919.6,102671.44,328806.0307,1.2
2024-12-15T20:00:00+08:00,102671.44,103359.97,102473.01,102994.37,329968.7595,1.2
2024-12-15T23:00:00+08:00,102994.37,103490,102583.65,103164,330579.5225,1.2
2024-12-16T02:00:00+08:00,103164.01,103455,102984.58,103144.83,330510.4998,1.2
2024-12-16T05:00:00+08:00,103144.83,105250,102621.5,104463.99,335260.2145,1.2
2024-12-16T08:00:00+08:00,104463.99,106648,104324.5,104585.32,335697.0705,1.2
2024-12-16T11:00:00+08:00,104585.32,105064,104259.48,105028,337290.9664,1.2
2024-12-16T14:00:00+08:00,105028.01,105420.76,104505.22,104535.44,335517.4745,1.2
2024-12-16T17:00:00+08:00,104535.44,104942.48,103625.78,103757.99,332718.2192,1.2
2024-12-16T20:00:00+08:00,103758,106000,103333,105487,338943.6234,1.2
2024-12-16T23:00:00+08:00,105487.01,107195.58,105253.46,107078.55,344674.0947,1.2
2024-12-17T02:00:00+08:00,107078.55,107793.07,105762.56,105808.36,340100.6994,1.2
2024-12-17T05:00:00+08:00,105808.36,106301.59,105480.02,106058.66,341001.9195,1.2
2024-12-17T08:00:00+08:00,106058.65,106590.55,105657.34,106269.14,341759.7654,1.2
2024-12-17T11:00:00+08:00,106269.15,107000,106240.5,106817.43,343733.9165,1.2
2024-12-17T14:00:00+08:00,106817.44,107550.02,106368.45,107406.61,345855.2944,1.2
2024-12-17T17:00:00+08:00,107406.61,107474.1,106708.86,106808.31,343701.0793,1.2
2024-12-17T20:00:00+08:00,106808.31,108353,106534.29,108258.39,348922.1794,1.2
2024-12-17T23:00:00+08:00,108258.38,108258.38,105725.99,107506.37,346214.4863,1.2
2024-12-18T02:00:00+08:00,107506.37,107633,106156.22,106732.98,343429.8492,1.2
2024-12-18T05:00:00+08:00,106732.98,106799.18,105321.49,106133.74,341272.2496,1.2
2024-12-18T08:00:00+08:00,106133.74,106524.98,104942.32,105312.91,338316.8019,1.2
2024-12-18T11:00:00+08:00,105312.9,105331.63,103276,103572.17,332049.1631,1.2
2024-12-18T14:00:00+08:00,103572.16,104378.92,103137.82,103805.43,332889.0297,1.2
2024-12-18T17:00:00+08:00,103805.42,105033.33,103804.66,105028.33,337292.1546,1.2
2024-12-18T20:00:00+08:00,105028.33,105350,103855.07,104019.93,333661.3499,1.2
2024-12-18T23:00:00+08:00,104019.94,104819.83,103380.43,104656.18,335952.2062,1.2
2024-12-19T02:00:00+08:00,104656.18,104999.98,100303.72,100846.67,322235.8368,1.2
2024-12-19T05:00:00+08:00,100846.68,101745.45,100000,100204.01,319921.9009,1.2
2024-12-19T08:00:00+08:00,100204.01,100986.09,98802,100534.56,321112.066,1.2
2024-12-19T11:00:00+08:00,100534.56,101415.25,100456,101300.01,323868.1147,1.2
2024-12-19T14:00:00+08:00,101300.01,101820,101015.44,101640.4,325093.7093,1.2
2024-12-19T17:00:00+08:00,101640.4,102609.72,101537.56,102449.99,328008.6867,1.2
2024-12-19T20:00:00+08:00,102450,102800.11,100694.07,100942.41,322580.5544,1.2
2024-12-19T23:00:00+08:00,100942.41,101200,97500,98855.86,315067.806,1.2
2024-12-20T02:00:00+08:00,98855.86,99064.06,95700,96409.54,306259.684,1.2
2024-12-20T05:00:00+08:00,96409.55,98500,95828.98,97461.86,310048.6253,1.2
2024-12-20T08:00:00+08:00,97461.86,97814.09,96000,97632.59,310663.3489,1.2
2024-12-20T11:00:00+08:00,97632.59,97838.98,96672.47,96734.32,307429.0739,1.2
2024-12-20T14:00:00+08:00,96734.33,98233,95300,95473.74,302890.28,1.2
2024-12-20T17:00:00+08:00,95473.74,95738.79,92612.1,92723.98,292989.6041,1.2
2024-12-20T20:00:00+08:00,92723.99,96235.29,92232.54,95627.99,303445.6664,1.2
2024-12-20T23:00:00+08:00,95628,97700,95608.01,97206.59,309129.5104,1.2
2024-12-21T02:00:00+08:00,97206.6,97748,96422.06,96451.88,306412.1317,1.2
2024-12-21T05:00:00+08:00,96451.88,97816.44,95393.84,97805.44,311285.7057,1.2
2024-12-21T08:00:00+08:00,97805.44,97813.59,97188.09,97396,309811.4925,1.2
2024-12-21T11:00:00+08:00,97396,98692,97244,98691.98,314477.7462,1.2
2024-12-21T14:00:00+08:00,98691.98,99540.61,98318.6,98650,314326.5947,1.2
2024-12-21T17:00:00+08:00,98650,98686.77,97800,98262.08,312929.8655,1.2
2024-12-21T20:00:00+08:00,98262.08,98283.95,96398.39,97083.11,308684.9132,1.2
2024-12-21T23:00:00+08:00,97083.11,97719.86,96951.41,97595.28,310529.012,1.2
2024-12-22T02:00:00+08:00,97595.29,98057.51,96819.36,97456.91,310030.8026,1.2
2024-12-22T05:00:00+08:00,97456.92,97577.99,96539.91,97291.99,309436.9982,1.2
2024-12-22T08:00:00+08:00,97292,97448.08,96613.18,96719.99,307377.4779,1.2
2024-12-22T11:00:00+08:00,96719.99,97320,95890.28,96156.19,305347.4822,1.2
2024-12-22T14:00:00+08:00,96156.19,96847.99,96080,96534.5,306709.61,1.2
2024-12-22T17:00:00+08:00,96534.51,97351.57,96333.5,97101.28,308750.3354,1.2
2024-12-22T20:00:00+08:00,97101.29,97300,95254.77,95363.44,302493.1382,1.2
2024-12-22T23:00:00+08:00,95363.44,95888.09,95109.13,95612.19,303388.7775,1.2
2024-12-23T02:00:00+08:00,95612.18,96444.45,94424,95592.49,303317.8465,1.2
2024-12-23T05:00:00+08:00,95592.49,95824,94250.35,95186.27,301855.227,1.2
2024-12-23T08:00:00+08:00,95186.28,95410.77,93700.42,94723.96,300190.6521,1.2
2024-12-23T11:00:00+08:00,94723.96,96509.98,94610.76,95608.02,303373.7632,1.2
2024-12-23T14:00:00+08:00,95608.01,95650.76,94705.07,95503.87,302998.7649,1.2
2024-12-23T17:00:00+08:00,95503.87,96538.92,95493.22,95932.42,304541.7848,1.2
2024-12-23T20:00:00+08:00,95932.41,96423,93700.01,94389.67,298987.0209,1.2
2024-12-23T23:00:00+08:00,94389.67,94430.89,92928.82,93364.26,295294.9707,1.2
2024-12-24T02:00:00+08:00,93364.26,93747.66,92520,93186.34,294654.359,1.2
2024-12-24T05:00:00+08:00,93186.34,95509.09,93181.83,94881.47,300757.7763,1.2
2024-12-24T08:00:00+08:00,94881.47,94881.47,93569.02,93961.45,297445.1891,1.2
2024-12-24T11:00:00+08:00,93961.45,94653.45,93810.02,94606.06,299766.1461,1.2
2024-12-24T14:00:00+08:00,94606.06,94635.7,93810.45,94495.77,299369.0403,1.2
2024-12-24T17:00:00+08:00,94495.77,94530.42,93840,94398.6,299019.1739,1.2
2024-12-24T20:00:00+08:00,94398.6,97498.64,94075.1,97465.06,310060.1471,1.2
2024-12-24T23:00:00+08:00,97465.06,99030.72,97235.55,98797.47,314857.5693,1.2
2024-12-25T02:00:00+08:00,98797.47,99487.99,97250,97298.01,309458.6736,1.2
2024-12-25T05:00:00+08:00,97298.02,99068.9,97277.9,98663.58,314375.4903,1.2
2024-12-25T08:00:00+08:00,98663.58,98878.44,97725.27,98131.07,312458.1561,1.2
2024-12-25T11:00:00+08:00,98131.07,98360.65,97875.91,98279.28,312991.7951,1.2
2024-12-25T14:00:00+08:00,98279.28,98581.9,97844.18,98069.71,312237.2257,1.2
2024-12-25T17:00:00+08:00,98069.72,99349.31,97773.83,97907.61,311653.575,1.2
2024-12-25T20:00:00+08:00,97907.61,98832.89,97632.02,98710,314542.6283,1.2
2024-12-25T23:00:00+08:00,98710,98724,98134.4,98570.82,314041.5024,1.2
2024-12-26T02:00:00+08:00,98570.82,99400,98544.22,99144.62,316107.5037,1.2
2024-12-26T05:00:00+08:00,99144.62,99569.15,98384.61,99429.6,317133.5913,0.7
2024-12-26T08:00:00+08:00,99429.61,99963.7,98468.26,98750.34,314687.8749,0.7
2024-12-26T11:00:00+08:00,98750.34,99167.12,98076.58,98375.01,313850.6263,0.7
2024-12-26T14:00:00+08:00,98375.01,98484,95616.18,95878.56,308281.7952,0.7
2024-12-26T17:00:00+08:00,95878.56,96035.5,95199.14,95695.81,307874.1348,0.7
2024-12-26T20:00:00+08:00,95695.81,96280.25,95234.93,95449.36,307324.3788,0.01
2024-12-26T23:00:00+08:00,95449.36,96621.95,95270,95824.27,308160.6905,0.01
2024-12-27T02:00:00+08:00,95824.27,96198.58,95400,95589.6,308153.1435,0.01
2024-12-27T05:00:00+08:00,95589.6,95963.86,95302,95791.6,308159.6399,0.01
2024-12-27T08:00:00+08:00,95791.6,96443.68,95401.03,96073.77,308168.7145,0.01
2024-12-27T11:00:00+08:00,96073.77,96595.98,95982.51,96238.89,308174.0247,0.01
2024-12-27T14:00:00+08:00,96238.89,96604.24,94646.03,95724.02,308157.4665,0.01
2024-12-27T17:00:00+08:00,95724.01,97544.58,95674,96952.38,308196.9705,0.01
2024-12-27T20:00:00+08:00,96952.38,97035.8,95161.17,95691.99,308156.4364,0.01
2024-12-27T23:00:00+08:00,95692,95718.13,93500.01,94291.3,308111.3902,0.01
2024-12-28T02:00:00+08:00,94291.3,94810.07,94212.3,94588.12,308120.9359,0.01
2024-12-28T05:00:00+08:00,94588.12,94823.09,94100.6,94299.03,308111.6388,0.01
2024-12-28T08:00:00+08:00,94299.03,94619,94135.66,94338,308112.8921,0.01
2024-12-28T11:00:00+08:00,94338,94800,94335.88,94625.64,308122.1426,0.01
2024-12-28T14:00:00+08:00,94625.64,94724.88,94307,94488.01,308117.7164,0.01
2024-12-28T17:00:00+08:00,94488.01,94883,94488.01,94754.83,308126.2973,0.01
2024-12-28T20:00:00+08:00,94754.83,95340.36,94411.76,94583.99,308120.8031,0.01
2024-12-28T23:00:00+08:00,94583.99,95245.24,94375.8,95022.57,308134.9079,0.01
2024-12-29T02:00:00+08:00,95022.58,95151.13,94715.16,95083.05,308136.8529,0.01
2024-12-29T05:00:00+08:00,95083.05,95733.99,94968.86,95300,308143.83,0.01
2024-12-29T08:00:00+08:00,95300,95340,94808,95154.5,308139.1507,0.01
2024-12-29T11:00:00+08:00,95154.5,95283.99,94978.33,95118.89,308138.0055,0.01
2024-12-29T14:00:00+08:00,95118.89,95315.5,94971.44,95123.33,308138.1483,0.01
2024-12-29T17:00:00+08:00,95123.33,95278.85,95010,95032.57,308135.2295,0.01
2024-12-29T20:00:00+08:00,95032.58,95231.58,94010,94623.67,308122.0792,0.01
2024-12-29T23:00:00+08:00,94623.68,94794.79,93600,93945.01,308100.2535,0.01
2024-12-30T02:00:00+08:00,93945,93945.01,93345,93858.55,308097.473,0.01
